customer_id,first_name,last_name,gender,date_of_birth,age,email,phone_number,address,city_id,city_name,state_id,pin_code,city_tier,region_id,occupation,annual_income_inr,customer_segment,product_line,plan_id,acquisition_channel,acquisition_date,tenure_months,customer_status,churn_date
C0000095,Manish,Varma,Male,31-03-1984,42,manish.varma241@rediffmail.com,+916586235937,"Flat 226, Patel Layout, Pune",CT0007,Pune,ST010,411783,Metro,RG02,Police Officer,867590.0,Premium,Prepaid Mobile,PL006,Retail Store,2018/06/01,93,Active,
C0000096,Sneha,Kulkarni,Female,31-03-2008,18,sneha.kulkarni257@rediffmail.com,+917091023343,"Shop No. 185, Vasant Phase, Hyderabad",CT0006,Hyderabad,ST019,500974,Metro,RG03,Bank Officer,709454.0,Premium,Postpaid Mobile,PL010,Retail Store,21-06-2025,9,Active,
C0000097,Pooja,Aggarwal,Female,31-03-1980,46,,+917658168535,"Villa 266, Indira Lane, Gurugram",CT0009,Gurugram,ST002,122706,Metro,RG01,Retail Shopkeeper,331078.0,Mass,Prepaid Mobile,PL002,Partner/Reseller,15-01-2022,37,Churned,07-03-2025
C0000098,Ayaan,Sheikh,Male,31-03-1977,49,ayaan.sheikh13@rediffmail.com,+917063719000,"House No. 229, Old Phase, Siliguri",CT0052,SILIGURI,ST022,734945,Tier-3,RG04,School Teacher,538733.0,Premium,5G,PL013,Retail Store,04-02-2021,61,Active,
C0000099,Rajesh,Raju,Male,31-03-1990,36,rajesh.raju460@outlook.com,+916358374299,"Villa 352, Nehru Lane, Noida",CT0010,Noida,ST004,201472,Metro,RG01,Factory Worker,415252.0,Premium,Prepaid Mobile,PL006,Referral,01-01-2014,146,Active,
C0000100,Diya,Nair,Female,31-03-1974,52,,+918892103481,"Apartment 99, Lakshmi Colony, Coimbatore",CT0016,Coimbatore,ST016,641664,Tier-2,RG03,Government Employee,1039444.0,Value,Postpaid Mobile,PL007,Partner/Reseller,31-05-2024,5,Churned,27-11-2024
C0000101,Kavya,Sheikh,Female,31-03-2001,25,kavya.sheikh18@gmail.com,+919882160898,"Door No. 75, Rajaji Nagar, Panaji",CT0063,Panaji,ST013,403272,Tier-3,RG02,Factory Worker,367900.0,Value,Postpaid Mobile,PL007,Partner/Reseller,08-04-2016,119,Active,
C0000102,Myra,Bhardwaj,Female,31-03-2005,21,myra.bhardwaj885@rediffmail.com,+917890204145,"Villa 310, Tilak Street, Bhopal",CT0014,Bhopal,ST012,462101,Tier-2,RG02,Sales Executive,480860.0,Premium,Postpaid Mobile,PL011,Partner/Reseller,18-10-2018,89,Active,
C0000103,Sridevi,Vyas,Female,31-03-1997,29,sridevi.vyas251@yahoo.in,+919460599733,"Plot 236, Civil Lines Street, Gaya",CT0057,Gaya,ST024,823479,Tier-3,RG04,Retired,349035.0,Mass,Prepaid Mobile,PL002,Online,08-06-2014,141,Active,
C0000104,Ayaan,Chauhan,Male,31-03-2008,18,ayaan.chauhan816@hotmail.com,+919612854594,"Shop No. 346, Lake Layout, Raipur",CT0026,Raipur,ST027,492371,Tier-2,RG04,HR Executive,493020.0,Value,Postpaid Mobile,PL007,Online,07-07-2017,104,Active,
C0000105,Reyansh,Gowda,Male,31-03-1994,32,reyansh.gowda93@rediffmail.com,+917313004869,"Villa 359, MG Nagar, Kota",CT0050,Kota,ST005,324058,Tier-3,RG01,Homemaker,162597.0,Value,Prepaid Mobile,PL005,Retail Store,08-03-2024,24,Active,
C0000106,Anil,Ansari,Male,31-03-1974,52,anil.ansari101@rediffmail.com,+919369718826,"House No. 317, Gandhi Marg, Agra",CT0039,Agra,ST004,282082,Tier-3,RG01,Government Employee,1125583.0,Premium,OTT Bundles,PL020,App Self-Service,07-01-2015,134,Active,
C0000107,Zaid,More,Male,01-04-1987,39,zaid.more997@rediffmail.com,+918586452575,"Shop No. 334, Indira Sector, Ludhiana",CT0031,Ludhiana,ST003,141662,Tier-2,RG01,Police Officer,746734.0,Premium,Postpaid Mobile,PL008,Online,22-09-2024,14,Churned,18-12-2025
C0000108,Mohit,Achar,Male,31-03-1996,30,mohit.achar692@hotmail.com,+919889191971,"House No. 13, Old Marg, Bhubaneswar",CT0022,Bhubaneswar,ST023,751941,Tier-2,RG04,Farmer,532094.0,Premium,Fiber Broadband,PL016,Online,01-01-2014,146,Active,
C0000109,Tarun,More,Male,31-03-1994,32,tarun.more738@outlook.com,+919692416549,"Apartment 391, Vivekananda Lane, Pune",CT0007,Pune,ST010,411023,Metro,RG02,Civil Engineer,1409730.0,Mass,Prepaid Mobile,PL001,App Self-Service,23-08-2019,71,Churned,05-08-2025
C0000110,Vihaan,Gupta,Male,31-03-1965,61,vihaan.gupta368@gmail.com,+917639370847,"Plot 117, MG Lane, Chennai",CT0004,Chennai,ST016,600039,Metro,RG03,Doctor,2173604.0,Premium,Postpaid Mobile,PL009,Retail Store,25-07-2021,56,Active,
C0000111,Mahesh,Chandran,Male,31-03-1984,42,mahesh.chandran416@hotmail.com,+919471729696,"Plot 40, Lakshmi Street, New Delhi",CT0001,New Delhi,ST001,110258,Metro,RG01,Retail Shopkeeper,831412.0,Premium,Fiber Broadband,PL017,Retail Store,18-12-2014,135,Active,
C0000112,Radha,Chopra,Female,31-03-2008,18,radha.chopra557@outlook.com,+917631429607,"Villa 325, Green Park Nagar, Kochi",CT0017,Kochi,ST017,682150,Tier-2,RG03,Freelancer,364410.0,Value,Postpaid Mobile,PL007,Partner/Reseller,03-10-2020,65,Active,
C0000113,Anil,Bhattacharya,Male,01-04-1995,31,anil.bhattacharya184@outlook.com,+918592310198,"Villa 111, Nehru Street, Ahmedabad",CT0008,Ahmedabad,ST011,380893,Metro,RG02,Student,66031.0,Value,Prepaid Mobile,PL005,Tele-sales,01-01-2014,146,Active,
C0000114,Ayesha,Goel,Female,31-03-1984,42,ayesha.goel981@yahoo.in,+919770839272,"House No. 280, Tilak Cross, Raipur",CT0026,Raipur,ST027,492440,Tier-2,RG04,Chartered Accountant,1968221.0,Premium,Fiber Broadband,PL018,App Self-Service,25-05-2019,82,Active,
C0000115,Preeti,Mishra,Female,31-03-1976,50,preeti.mishra43@yahoo.in,+918075783269,"Door No. 320, Civil Lines Road, Mysuru",CT0027,Mysuru,ST015,570103,Tier-2,RG03,Retired,796372.0,Value,Prepaid Mobile,PL004,Retail Store,09-10-2022,41,Active,
C0000116,Swati,Pathan,Female,01-04-1987,39,swati.pathan64@hotmail.com,+916646882126,"Plot 230, Shivaji Colony, Mysuru",CT0027,Mysuru,ST015,570021,Tier-2,RG03,School Teacher,589392.0,Mass,Prepaid Mobile,PL002,Online,30-09-2014,137,Active,
C0000117,Srinivas,Hussain,Male,31-03-2004,22,srinivas.hussain117@rediffmail.com,+919884909674,"House No. 9, Lake Colony, Mumbai",CT0002,Mumbai,ST010,400050,Metro,RG02,Police Officer,997877.0,Mass,Prepaid Mobile,PL001,App Self-Service,16-06-2025,9,Active,
C0000118,Ritika,Chakraborty,Female,31-03-1990,36,ritika.chakraborty309@outlook.com,+916498229864,"Shop No. 13, Shivaji Cross, Surat",CT0019,Surat,ST011,395523,Tier-2,RG02,School Teacher,315009.0,Enterprise,Enterprise,PL022,Referral,01-01-2014,146,Active,
C0000119,Faisal,Nair,Male,31-03-1993,33,faisal.nair380@yahoo.in,+919345013354,"House No. 262, Garden Cross, Chandigarh",CT0023,Chandigarh,ST009,160038,Tier-2,RG01,Farmer,365610.0,Value,Prepaid Mobile,PL003,Referral,06-08-2017,103,Active,
C0000120,Ritika,Mukherjee,Female,31-03-1990,36,ritika.mukherjee791@gmail.com,+916465508620,"Door No. 64, Shivaji Phase, Amritsar",CT0032,Amritsar,ST003,143812,Tier-2,RG01,Government Employee,638069.0,Value,Prepaid Mobile,PL005,Online,01-01-2014,146,Active,
C0000121,Tanvi,Patel,Female,01-04-1979,47,tanvi.patel777@hotmail.com,+919416917552,"Door No. 127, MG Marg, Imphal",CT0064,Imphal,ST031,795784,Tier-3,RG04,Retail Shopkeeper,468338.0,Premium,Fiber Broadband,PL016,Retail Store,01-01-2014,146,Active,
C0000122,Gopal,Krishnan,Male,01-04-2007,19,gopal.krishnan134@yahoo.in,+919119782182,"Flat 118, MG Nagar, Vadodara",CT0020,Vadodara,ST011,390245,Tier-2,RG02,HR Executive,793589.0,Premium,Postpaid Mobile,PL009,App Self-Service,29-12-2018,87,Active,
C0000123,Pari,Jadhav,Female,01-04-1999,27,pari.jadhav137@hotmail.com,+917152336127,"House No. 168, Old Sector, Mumbai",CT0002,Mumbai,ST010,400800,Metro,RG02,Retail Shopkeeper,693461.0,Value,Postpaid Mobile,PL007,Retail Store,18-05-2023,7,Churned,06-01-2024
C0000124,Megha,Shaikh,Female,31-03-1997,29,megha.shaikh677@rediffmail.com,+919799182008,,CT0024,Guwahati,ST026,781377,Tier-2,RG04,Chartered Accountant,704183.0,Premium,Postpaid Mobile,PL010,Retail Store,08-09-2018,90,Active,
C0000125,Sarika,Saxena,Female,01-04-1979,47,sarika.saxena103@outlook.com,+916376978701,"Villa 331, Krishna Road, Jabalpur",CT0049,Jabalpur,ST012,482175,Tier-3,RG02,Bank Officer,1005129.0,Premium,Fiber Broadband,PL017,Retail Store,09-04-2024,23,Active,
C0000126,Anita,Parmar,Female,31-03-1973,53,,+918357404554,"House No. 174, Garden Layout, Ranchi",CT0025,Ranchi,ST025,834267,Tier-2,RG04,Police Officer,969631.0,Mass,Prepaid Mobile,PL002,Retail Store,19-04-2016,119,Active,
C0000127,Kiara,Solanki,Female,31-03-1994,32,kiara.solanki902@outlook.com,+917399292311,"Door No. 69, Ashok Sector, Siliguri",CT0052,Siliguri,ST022,734058,Tier-3,RG04,Homemaker,126213.0,Premium,5G,PL012,Tele-sales,21-12-2025,1,Churned,03-02-2026
C0000128,Aarav,Murthy,Male,31-03-2008,18,aarav.murthy829@hotmail.com,+916961141908,"Villa 78, Indira Cross, Coimbatore",CT0016,Coimbatore,ST016,641838,Tier-2,RG03,Government Employee,1152303.0,Premium,Fiber Broadband,PL016,Referral,01-01-2014,146,Active,
C0000129,Naveen,Mishra,Male,31-03-1978,48,naveen.mishra898@gmail.com,+918072507347,"Villa 228, Indira Road, Guwahati",CT0024,Guwahati,ST026,781833,Tier-2,RG04,Auto/Cab Driver,293421.0,Value,Prepaid Mobile,PL005,Tele-sales,01-01-2014,57,Churned,07-10-2018
C0000130,Lakshmi,Mishra,Female,31-03-1980,46,lakshmi.mishra201@hotmail.com,+918552787451,"Apartment 92, Nehru Sector, Ahmedabad",CT0008,Ahmedabad,ST011,380700,Metro,RG02,Nurse,505432.0,Premium,OTT Bundles,PL020,App Self-Service,01-03-2020,72,Active,
C0000131,Deepa,Hegde,Female,31-03-1982,44,deepa.hegde899@outlook.com,+916972294546,"Shop No. 338, Vivekananda Colony, Guwahati",CT0024,Guwahati,ST026,781564,Tier-2,RG04,Homemaker,192721.0,Mass,Prepaid Mobile,PL001,App Self-Service,25-05-2023,34,Active,
C0000132,Nisha,Ghosh,Female,31-03-1992,34,nisha.ghosh968@gmail.com,+918782111047,"House No. 157, Vivekananda Colony, Mumbai",CT0002,Mumbai,ST010,400611,Metro,RG02,Retail Shopkeeper,749033.0,Mass,Prepaid Mobile,PL001,Referral,20-12-2015,123,Active,
C0000133,Pari,Mirza,Female,31-03-2001,25,pari.mirza870@outlook.com,+918406167425,"Flat 352, Krishna Phase, Kolkata",CT0005,Kolkata,ST022,700253,Metro,RG04,Chartered Accountant,2224405.0,Premium,5G,PL014,Online,03-07-2016,116,Active,
C0000134,Varun,Murthy,Male,01-04-1995,31,varun.murthy492@hotmail.com,+919233490711,"Flat 207, Vasant Street, Mysuru",CT0027,Mysuru,ST015,570462,Tier-2,RG03,Small Business Owner,1505587.0,Mass,Prepaid Mobile,PL001,App Self-Service,21-12-2018,87,Active,
C0000135,Megha,More,Female,31-03-1994,32,megha.more568@yahoo.in,+916394016696,"Shop No. 150, New Lane, Thiruvananthapuram",CT0034,Thiruvananthapuram,ST017,695326,Tier-2,RG03,HR Executive,466512.0,Mass,Prepaid Mobile,PL001,Retail Store,05-04-2014,15,Churned,17-07-2015
C0000136,Sahil,Chakraborty,Male,31-03-2005,21,sahil.chakraborty274@yahoo.in,+918552193171,"Plot 236, Lake Marg, Kota",CT0050,Kota,ST005,324595,Tier-3,RG01,Data Analyst,1621306.0,Enterprise,Enterprise,PL022,Online,01-01-2014,146,Active,
C0000137,Manish,Malhotra,Male,31-03-1980,46,manish.malhotra475@outlook.com,+919232861214,"House No. 38, Patel Phase, Rourkela",CT0055,Rourkela,ST023,769401,Tier-3,RG04,Factory Worker,379935.0,Value,Prepaid Mobile,PL003,Retail Store,27-11-2016,112,Active,
C0000138,Priya,Paul,Female,31-03-1980,46,priya.paul68@outlook.com,+916407025004,"Villa 375, New Lane, Vijayawada",CT0029,Vijayawada,ST018,520670,Tier-2,RG03,Auto/Cab Driver,318115.0,Value,Prepaid Mobile,PL005,Partner/Reseller,01-01-2014,146,Active,
C0000139,Sneha,Khanna,Female,31-03-1989,37,sneha.khanna906@yahoo.in,91566,"Villa 102, Krishna Layout, Bengaluru",CT0003,BENGALURU,ST015,560723,Metro,RG03,Small Business Owner,1221600.0,Mass,Prepaid Mobile,PL001,Partner/Reseller,15-12-2017,90,Churned,02-07-2025
C0000140,Rajesh,Ghosh,Male,31-03-1997,29,rajesh.ghosh553@rediffmail.com,+917470475526,"Villa 380, Lakshmi Layout, Surat",CT0019,Surat,ST011,395345,Tier-2,RG02,Retired,338254.0,Premium,Prepaid Mobile,PL006,Tele-sales,03-02-2023,37,Active,
C0000141,Arjun,Dubey,Male,31-03-1984,42,arjun.dubey348@gmail.com,+919701563853,"Plot 8, Indira Sector, Mumbai",CT0002,Mumbai,ST010,400537,Metro,RG02,Sales Executive,408973.0,Value,Fiber Broadband,PL015,Retail Store,31-10-2024,9,Churned,31-08-2025
C0000142,Kavitha,Iyengar,Female,31-03-1981,45,kavitha.iyengar155@rediffmail.com,+919422705918,"Plot 279, Civil Lines Sector, Nagpur",CT0015,Nagpur,ST010,440115,Tier-2,RG02,Nurse,433665.0,Premium,Fiber Broadband,PL017,Referral,20-01-2026,2,Active,
C0000143,Isha,Roy,Female,31-03-1993,33,isha.roy667@yahoo.in,+918759744038,"Flat 49, Indira Street, Agartala",CT0066,Agartala,ST033,799291,Tier-3,RG04,Delivery Partner,189738.0,Premium,5G,PL014,Online,26-08-2024,19,Active,
C0000144,Vihaan,Mohanty,Male,31-03-2008,18,vihaan.mohanty879@yahoo.in,+919576312115,"Apartment 26, Krishna Road, Madurai",CT0028,Madurai,ST016,625637,Tier-2,RG03,Delivery Partner,279451.0,Mass,Prepaid Mobile,PL001,Retail Store,11-06-2014,141,Active,
C0000145,Naveen,Kammela,Male,01-04-1983,43,naveen.kammela898@gmail.com,+916502894541,"Shop No. 165, Indira Layout, Panaji",CT0063,Panaji,ST013,403148,Tier-3,RG02,Factory Worker,213256.0,Mass,Prepaid Mobile,PL001,App Self-Service,21-12-2015,91,Churned,03-08-2023
C0000146,Deepa,Dutta,Female,31-03-1972,54,deepa.dutta832@hotmail.com,+919938238906,"Flat 209, Nehru Road, Vadodara",CT0020,Vadodara,ST011,390761,Tier-2,RG02,HR Executive,480615.0,Premium,Postpaid Mobile,PL009,Tele-sales,14-10-2023,5,Churned,30-03-2024
C0000147,Imran,Achar,Male,31-03-2001,25,imran.achar942@hotmail.com,+917303531576,"Villa 354, Tilak Sector, Jamshedpur",CT0058,Jamshedpur,ST025,831997,Tier-3,RG04,Lawyer,2133242.0,Premium,Prepaid Mobile,PL006,Field Agent,23-04-2017,107,Active,
C0000148,Imran,Sheikh,Male,31-03-1982,44,imran.sheikh955@yahoo.in,+916810660993,"Flat 39, MG Colony, Pune",CT0007,Pune,ST010,411228,Metro,RG02,Retired,,Premium,Postpaid Mobile,PL010,Partner/Reseller,21-02-2019,85,Active,
C0000149,Ritika,Pawar,Female,31-03-1985,41,ritika.pawar383@rediffmail.com,+918297097215,"Door No. 298, Lakshmi Road, Ranchi",CT0025,Ranchi,ST025,834970,Tier-2,RG04,Auto/Cab Driver,390407.0,Premium,5G,PL013,Retail Store,17-01-2026,1,Churned,16-03-2026
C0000150,Ankit,Chakraborty,Male,31-03-1973,53,ankit.chakraborty30@outlook.com,+917451970424,"House No. 32, Hill Lane, Kanpur",CT0036,Kanpur,ST004,208478,Tier-2,RG01,Self Employed,1167644.0,Value,Prepaid Mobile,PL005,App Self-Service,01-01-2014,146,Active,
C0000151,Vihaan,Saxena,Male,31-03-1988,38,vihaan.saxena252@outlook.com,+919293315981,"House No. 355, Tilak Phase, Ludhiana",CT0031,Ludhiana,ST003,141988,Tier-2,RG01,Operations Manager,1261349.0,Enterprise,IoT Solutions,PL024,Online,05-12-2024,0,Churned,14-12-2024
C0000152,Naveen,Pillai,Male,31-03-1980,46,naveen.pillai646@gmail.com,+916035838997,"Flat 102, Vasant Layout, Ludhiana",CT0031,Ludhiana,ST003,141313,Tier-2,RG01,Nurse,430730.0,Premium,5G,PL013,Online,2019/07/28,80,Active,
C0000153,Zara,Pandey,Female,31-03-2008,18,zara.pandey949@outlook.com,+918581889767,"Villa 371, Vivekananda Road, New Delhi",CT0001,New Delhi,ST001,110320,Metro,RG01,Small Business Owner,,Premium,Postpaid Mobile,PL008,Partner/Reseller,05-11-2018,88,Active,
C0000154,Pooja,Ahmed,Female,31-03-1972,54,pooja.ahmed971@hotmail.com,+916258426842,,CT0023,Chandigarh,ST009,160342,Tier-2,RG01,Chartered Accountant,2050876.0,Value,Prepaid Mobile,PL004,Tele-sales,27-09-2014,132,Churned,10-10-2025
C0000155,Pankaj,Mishra,Male,31-03-1986,40,pankaj.mishra267@yahoo.in,+917530851874,"Plot 294, MG Cross, Pune",CT0007,Pune,ST010,411238,Metro,RG02,Doctor,2920777.0,Premium,5G,PL013,Referral,29-03-2025,12,Active,
C0000156,Yash,Shah,Male,31-03-1998,28,yash.shah793@yahoo.in,+917942189643,"Flat 22, Patel Layout, Vijayawada",CT0029,Vijayawada,ST018,520079,Tier-2,RG03,Police Officer,474674.0,Premium,Postpaid Mobile,PL010,Referral,12-06-2020,69,Active,
C0000157,Nandini,Bhattacharya,Female,31-03-2008,18,nandini.bhattacharya248@yahoo.in,+919537024580,"Flat 160, Janpath Road, Chennai",CT0004,Chennai,ST016,600048,Metro,RG03,Homemaker,23880.0,Premium,Fiber Broadband,PL018,Online,16-05-2024,22,Active,
C0000158,Faisal,Mukherjee,Male,31-03-1989,37,,+919188171496,"Flat 198, Civil Lines Sector, Belagavi",CT0041,Belagavi,ST015,590000,Tier-3,RG03,School Teacher,261678.0,Value,Prepaid Mobile,PL003,Tele-sales,17-05-2025,9,Churned,17-03-2026
C0000159,Anita,Syed,Female,31-03-2008,18,anita.syed772@gmail.com,+919113576193,"Villa 254, Indira Phase, Kolkata",CT0005,Kolkata,ST022,700171,Metro,RG04,Bank Officer,633757.0,Premium,Prepaid Mobile,PL006,Online,12-07-2020,68,Active,
C0000160,Priya,Khanna,Female,31-03-1988,38,priya.khanna219@rediffmail.com,+917874932637,"Shop No. 220, Vasant Road, Coimbatore",CT0016,Coimbatore,ST016,641243,Tier-2,RG03,Freelancer,542393.0,Value,Prepaid Mobile,PL003,Tele-sales,30-03-2019,36,Churned,12-04-2022
C0000161,Kabir,Gowda,Male,31-03-2004,22,kabir.gowda820@gmail.com,+918363231424,"Shop No. 134, New Lane, Kanpur",CT0036,Kaanpur,ST004,208348,Tier-2,RG01,Bank Officer,1215230.0,Value,Prepaid Mobile,PL005,App Self-Service,01-01-2014,146,Active,
C0000162,Sana,Rastogi,Female,01-04-1983,43,sana.rastogi767@gmail.com,+918055053242,"House No. 113, Park View Layout, Visakhapatnam",CT0018,Visakhapatnam,ST018,530747,Tier-2,RG03,Self Employed,1755282.0,Premium,Prepaid Mobile,PL006,Retail Store,12-07-2018,92,Active,
C0000163,Ayesha,Borah,Female,31-03-2001,25,ayesha.borah784@gmail.com,+916076197541,"Door No. 162, Model Town Lane, Siliguri",CT0052,Siliguri,ST022,734147,Tier-3,RG04,Government Employee,441380.0,Value,Postpaid Mobile,PL007,Online,01-10-2020,65,Active,
C0000164,Sunita,Shaikh,Female,01-04-1999,27,sunita.shaikh957@gmail.com,+918331775185,"Shop No. 268, Rajaji Road, Agartala",CT0066,Agartala,ST033,799104,Tier-3,RG04,Delivery Partner,400573.0,Premium,Prepaid Mobile,PL006,Retail Store,03-12-2018,70,Churned,22-10-2024
C0000165,Fatima,Mehrotra,Female,01-04-1987,39,fatima.mehrotra863@hotmail.com,+917865967968,"Shop No. 196, Shivaji Phase, Guwahati",CT0024,Guwahati,ST026,781194,Tier-2,RG04,School Teacher,,Value,Prepaid Mobile,PL003,App Self-Service,06-04-2021,33,Churned,16-01-2024
C0000166,Manish,Shinde,Male,31-03-1984,42,manish.shinde225@gmail.com,+917930774897,"House No. 10, Subhash Phase, Siliguri",CT0052,Siliguri,ST022,734414,Tier-3,RG04,Small Business Owner,,Premium,Fiber Broadband,PL018,Retail Store,01-01-2014,146,Active,
C0000167,Mohit,Iyengar,Male,31-03-1990,36,mohit.iyengar5@gmail.com,+918409288241,"Villa 172, MG Phase, Vijayawada",CT0029,Vijayawada,ST018,520198,Tier-2,RG03,Marketing Manager,972349.0,Value,Prepaid Mobile,PL004,Online,26-03-2021,23,Churned,12-03-2023
C0000168,Anita,Jadhav,Female,31-03-1997,29,anita.jadhav733@gmail.com,+916232188694,"Apartment 213, Subhash Road, New Delhi",CT0001,NEW DELHI,ST001,110480,Metro,RG01,Delivery Partner,384339.0,Value,Prepaid Mobile,PL003,Partner/Reseller,25-07-2025,0,Churned,12-08-2025
C0000169,Yash,Shinde,Male,01-04-1971,55,yash.shinde18@outlook.com,+918905657883,"Flat 66, Lake Nagar, Belagavi",CT0041,Belagavi,ST015,590347,Tier-3,RG03,Sales Executive,506678.0,Value,Prepaid Mobile,PL003,Retail Store,08-11-2020,64,Active,
C0000170,Diya,Yadav,Female,31-03-2008,18,diya.yadav314@outlook.com,+916661057145,"Plot 343, Vivekananda Marg, Madurai",CT0028,Madurai,ST016,625611,Tier-2,RG03,Retired,698158.0,Value,Prepaid Mobile,PL004,Referral,16-08-2014,139,Active,
C0000171,Meera,Trivedi,Female,01-04-1975,51,meera.trivedi750@yahoo.in,+918933744724,"Apartment 19, Tilak Street, Jaipur",CT0011,Jaipur,ST005,302572,Tier-2,RG01,Self Employed,1734927.0,Mass,Prepaid Mobile,PL001,Online,27-08-2024,8,Churned,30-04-2025
C0000172,Sana,Saxena,Female,31-03-1981,45,sana.saxena544@hotmail.com,+917376393613,"Plot 163, Shivaji Layout, Chandigarh",CT0023,Chandigarh,ST009,160140,Tier-2,RG01,Student,75290.0,Value,Prepaid Mobile,PL004,App Self-Service,09-12-2020,63,Active,
C0000173,Pooja,Mishra,Female,31-03-2008,18,pooja.mishra62@gmail.com,+917712260917,"Villa 19, Krishna Marg, Jodhpur",CT0035,Jodhpur,ST005,342772,Tier-2,RG01,Bank Officer,1026845.0,Premium,Postpaid Mobile,PL010,Partner/Reseller,01-06-2023,0,Churned,22-06-2023
C0000174,Naveen,Mishra,Male,31-03-1997,29,naveen.mishra843@yahoo.in,+917689302206,"Villa 271, Tilak Cross, Warangal",CT0043,Warangal,ST019,506159,Tier-3,RG03,Retired,796119.0,Mass,Prepaid Mobile,PL001,Retail Store,14-05-2020,36,Churned,22-05-2023
C0000175,Lakshmi,Chavan,Female,31-03-1993,33,lakshmi.chavan374@yahoo.in,+919801516420,"House No. 369, Hill Phase, Kanpur",CT0036,Kanpur,ST004,208230,Tier-2,RG01,Sales Executive,896392.0,Enterprise,Enterprise,PL022,Tele-sales,28-11-2015,124,Active,
C0000176,Reyansh,Modi,Male,31-03-1976,50,reyansh.modi67@hotmail.com,+916137403885,"Shop No. 160, Hill Road, Bhopal",CT0014,Bhopal,ST012,462743,Tier-2,RG02,Self Employed,790106.0,Mass,Prepaid Mobile,PL002,Retail Store,15-09-2020,66,Active,
C0000177,Harish,Naidu,Male,31-03-2000,26,harish.naidu837@outlook.com,+918145758322,"Villa 4, Garden Lane, Noida",CT0010,Noida,ST004,201432,Metro,RG01,Sales Executive,393201.0,Premium,5G,PL012,Retail Store,27-11-2017,100,Active,
C0000178,Imran,Patel,Male,31-03-2001,25,imran.patel276@gmail.com,+916239231991,"Apartment 45, Rajaji Lane, Guwahati",CT0024,Guwahati,ST026,781993,Tier-2,RG04,Nurse,448567.0,Mass,Prepaid Mobile,PL001,Retail Store,12-04-2022,47,Active,
C0000179,Ishaan,Chopra,Male,31-03-1994,32,ishaan.chopra122@hotmail.com,+919003423295,"Apartment 192, Vasant Nagar, Kollam",CT0046,Kollam,ST017,691055,Tier-3,RG03,Civil Engineer,784751.0,Value,Prepaid Mobile,PL003,Online,03-08-2024,4,Churned,10-12-2024
C0000180,Riya,Bansal,Female,31-03-1985,41,riya.bansal759@hotmail.com,+918218052540,"Plot 134, Green Park Marg, Durgapur",CT0053,Durgapur,ST022,713680,Tier-3,RG04,Police Officer,688344.0,Premium,Postpaid Mobile,PL009,App Self-Service,11-10-2021,53,Active,
C0000181,Nisha,Saha,Female,31-03-2008,18,nisha.saha460@yahoo.in,+919536596289,"Apartment 4, Indira Road, Cuttack",CT0054,Cuttack,ST023,753159,Tier-3,RG04,Lawyer,2340059.0,Value,Fiber Broadband,PL015,Partner/Reseller,17-04-2024,13,Churned,06-06-2025
C0000182,Ramesh,Paul,Male,31-03-1998,28,ramesh.paul855@gmail.com,+918285707674,"Villa 329, Vivekananda Cross, Bhubaneswar",CT0022,Bhubaneswar,ST023,751069,Tier-2,RG04,Auto/Cab Driver,444338.0,Value,Postpaid Mobile,PL007,Online,17-11-2019,76,Active,
